t,x,y,z,K11,K12,K13,K21,K22,K23,K31,K32,K33,D11,D12,D13,D21,D22,D23,D31,D32,D33
0.07301216869478247,0.07650895695186373,-0.10547122135596944,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.07401233538923155,0.076443883210823,-0.1060782142069205,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.07501250208368061,0.07637880946978229,-0.10668520705787157,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.07601266877812969,0.07631373572874156,-0.10729219990882263,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.07701283547257877,0.07624866198770085,-0.1078991927597737,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.07801300216702783,0.07618358824666012,-0.10850618561072477,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.07901316886147691,0.0761185145056194,-0.10911317846167583,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.08001333555592599,0.07605344076457869,-0.10972017131262689,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.08101350225037507,0.07603690028190613,-0.1102250472920838,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.08201366894482415,0.07603690028190613,-0.1106951211090584,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.08301383563927321,0.07603690028190613,-0.11116519492603298,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.08401400233372229,0.07603690028190613,-0.11163526874300758,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
0.08501416902817137,0.07603690028190613,-0.11210534255998217,0.005,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
